playlist_id,track_ids
5056,10367 10470 11774 7750 19486 16080 9093 3410 6043 4219
5183,5606 11070 2780 9941 16862 2997 1719 13368 8304 9291
5684,5739 1641 4765 1372 4058 1953 3551 4026 18729 1587
5816,2037 360 15570 2437 13237 3885 14591 18381 573 1746
6901,4916 18904 1898 3750 4111 3855 9231 18995 9229 9003
7571,10910 12919 1886 17010 7183 5054 15783 16274 713 19494
7874,233 5658 12345 10857 15907 3875 6859 8093 19067 13990
8564,14375 13043 1012 1473 7739 12929 12708 4642 1374 2253
9130,7256 3600 371 6695 12550 17200 6343 15778 4451 8138
9574,7224 13154 579 508 9120 20163 12507 9903 10843 6823
9713,14765 20443 19243 1063 2765 8275 12164 14714 5924 7811
10823,6892 4057 4259 13452 14309 18855 6981 18058 2888 1018
12012,12674 15931 14903 16024 3192 14583 16998 4941 17897 11164
12579,14499 5859 9422 9984 3698 14662 4301 1391 10957 9903
13928,7550 7147 5527 17404 3880 11014 395 4072 18899 19476
14378,10577 11510 8047 6672 9882 12071 14370 12008 7416 6624
14471,9007 14604 6435 3077 19192 17494 16254 3602 2993 20497
14621,9670 12173 6 17764 3212 14679 3832 2212 15241 12295
15738,14360 14662 10833 9984 16673 12910 14615 4301 4695 10957
16530,14826 4910 10711 7506 10706 7545 1714 10269 4202 12510
17364,13511 20592 6937 15373 10716 2970 8798 10013 17997 15582
17634,10577 8047 11510 3961 17635 6223 6672 6624 15185 9246
18195,4965 5881 12599 20242 16973 8749 10629 20048 3790 2780
18539,8627 11947 3698 8643 3001 10743 6600 2812 15782 16810
19237,5606 2997 8767 8491 541 11107 20134 8018 9705 7506
19286,15209 2740 17096 13980 1382 4632 3729 18728 17631 15417
19743,6093 8085 8828 11148 5020 13592 9429 6584 13024 3173
19788,17663 14147 11688 19969 2551 3341 4253 4339 15722 9246
20144,19353 5069 12674 14931 15355 19730 12906 15931 16024 18906
20421,10833 2085 9804 16673 6234 6971 17709 14064 12709 19339
20803,14583 12674 12906 15931 3192 16998 414 6829 11164 12164
21062,8356 8138 1944 7256 4743 4148 405 12075 11074 6343
22323,16387 2159 3903 8001 4366 20366 12197 8138 19462 2508
22736,15578 6892 6775 2740 13980 8956 20511 6253 2158 12563
23593,7323 6 9060 11654 3212 9961 3832 4255 3919 2026
23702,10910 10019 12919 19396 1886 14313 1385 11870 553 9205
24619,18096 6103 18266 12436 2272 8047 12990 17774 13250 19662
24713,16820 15669 1719 2912 17157 17701 18074 7009 13006 10629
25199,8767 6246 5606 11070 10857 9740 8926 648 6153 2117
25671,17568 16820 660 3790 5881 15781 5100 7153 12599 3606
25815,16494 8145 1422 4949 4401 10848 1189 15187 20172 14826
26213,20263 2497 18096 2873 10848 4734 6430 4949 6103 8160
26966,4106 7485 17774 18266 20263 19055 14758 18672 10684 11196
28598,14395 13980 6253 3885 360 17239 18381 14591 10264 18728
28798,7989 14360 1605 2980 16083 1290 3698 4301 14662 15916
28943,16923 13980 15209 2740 11366 1494 2439 14591 14527 13782
30254,6103 2272 18096 12436 19055 2132 18266 14738 20197 10691
31769,13592 2489 6093 624 3173 11283 8828 13024 6317 11400
31789,18326 5370 4499 598 9788 7606 3612 392 4924 14076
32025,344 11102 2336 11595 7545 18991 13960 3321 19505 463
32714,10636 11070 10041 18074 20287 667 1069 20268 5112 2997
33205,16973 12393 12311 20242 20443 2409 4052 18665 7811 2765
33390,579 8640 13154 2989 7081 2922 15942 16673 13022 9903
33476,14591 15578 14395 11366 6253 18728 360 2740 17096 16471
34802,4301 14360 6823 12715 16433 3422 3001 817 9984 4954
34831,19536 8956 4267 2674 17826 13034 11896 5881 11750 3885
35417,4072 14832 6915 16820 15485 19476 8822 2780 8304 5527
36332,11316 491 14135 2960 15752 16704 15470 3248 12830 11174
37625,2888 5169 5165 18859 11896 8229 2641 13452 16471 3694
37692,6569 18352 16128 1933 9083 4281 16477 17709 2085 18316
37837,6672 18645 18852 17663 12071 8047 2551 15988 7490 7416
38059,6985 13043 13592 1012 1473 2778 3700 18254 456 6409
38946,11740 5020 8437 4653 16484 12507 10588 15038 7341 12765
39529,12075 8045 8138 4369 8356 4148 3855 9231 56 4916
39771,10806 18795 14983 19471 18848 2357 8599 1497 1384 10848
42037,1020 1779 5534 14904 12119 14178 5524 12196 16866 3491
42543,7400 17420 7577 16796 8418 20571 2418 12144 13165 2402
43120,12526 15360 16944 1595 16451 405 6078 5482 15498 15430
43462,12919 1385 19396 553 14313 16274 11870 9205 11211 15915
44407,13251 10848 1111 3748 3611 10289 5141 8021 8866 6692
44613,13250 10684 8377 6892 4106 3347 2891 11196 14758 2081
45388,2873 20263 6103 12990 17584 4060 13216 4401 6214 16502
45951,1944 4148 2159 6695 11133 16387 7256 4743 11074 14907
46110,18231 512 5892 4321 5097 19624 18312 398 20461 10351
46340,11070 17157 17826 18074 13990 216 16820 11255 17701 2367
47875,1329 12919 15783 149 5675 9469 2384 16288 15996 1886
48025,15312 9670 7323 3413 17764 6 9060 14679 3212 3919
48475,14758 20263 13250 2873 18266 18401 10848 4106 7485 3347
48621,9007 6971 6435 14604 10691 6220 17709 9804 15653 2132
437,16930 20497 3944 913 15360 17359 19556 5893 520 682
603,6 17764 3212 14679 3832 10694 9961 15633 12295 3919
715,387 12196 8033 1020 5786 2665 19008 16583 12721 16331
1609,10848 2497 3830 17984 17584 14008 15771 16502 18920 6103
1770,8956 15578 13139 13237 17239 13980 3885 2674 12599 12963
2000,16909 10926 3919 19205 18701 12173 16585 6562 15543 5878
2673,16254 2423 19192 15269 18369 2144 12888 3022 19871 20268
2828,16924 14072 10133 18169 14766 13409 2713 12777 12042 14564
3073,5881 5100 13550 4250 6681 4965 10629 15053 16973 19962
3406,14826 10848 20172 12510 5606 4910 8491 8539 2497 868
3508,9670 11654 3413 17764 18289 14679 2186 19205 2212 3832
4156,1111 1422 14826 10269 2018 14301 15187 1900 10711 1523
4253,15312 9060 17764 18289 3212 4255 10694 2212 15241 13358
4403,9003 16708 16521 18404 1060 19462 12623 9231 12931 18275
4841,9528 13678 11014 8796 1723 17276 17780 14765 8749 10300
5444,3535 5674 6925 19352 20371 7436 4526 15624 19321 4087
6917,14375 1374 9051 6409 13043 14213 1012 7739 13592 6985
7666,3961 12071 17635 9882 10577 6624 17663 7416 14572 7490
7850,8767 2674 9705 11107 2912 2780 16820 2997 10250 5100
8211,13237 15578 14395 6253 360 17239 3885 13139 18728 14591
8265,7989 9346 4301 3001 3698 2980 19991 16673 9984 12910
9597,1180 10259 4467 6220 6139 9183 75 1849 6433 4248
9912,1944 15778 8356 16812 19487 18830 16577 17200 10543 4029
10547,11943 10848 4910 1422 8145 7506 9690 1189 16866 8866
10661,18361 2730 4148 2508 15341 4369 3624 628 11882 16708
10662,3181 861 372 16495 5626 11781 13762 9834 3001 17663
11274,10269 20169 19602 19431 8345 13029 14826 637 1714 16994
11540,14714 4189 15650 12311 14765 13424 8749 10100 11233 4603
11753,14591 18381 10264 17239 11366 4364 13139 15209 17096 4460
13155,5817 12075 9231 1253 4743 16008 4916 2508 3855 6776
13352,15578 8956 13980 10496 2740 6253 12563 14395 13237 4460
13371,10089 20532 16557 9491 8437 4653 11157 15442 12564 6823
14779,18125 12776 3821 3611 3698 2928 9669 10591 9696 3001
14813,13763 8256 6025 6371 17087 1853 17517 3694 16684 6503
15671,5924 4603 13542 9323 11233 8749 11313 5668 5940 1063
16295,2780 5606 2272 12436 15578 11107 10848 17239 5572 18096
16364,12119 8033 4704 20444 1779 14904 333 8342 12587 14306
16959,4672 17663 5149 4253 19969 9246 663 18824 6672 18856
16973,6146 2688 9915 1946 16716 17846 1862 9923 3385 14057
17412,19662 6892 13250 14758 12563 16502 14309 8377 10496 4106
19073,8356 8001 8138 2508 4743 16387 19814 16521 14907 56
19110,5443 1473 19858 14213 13043 18615 1374 4085 13787 1012
19353,6925 7436 4087 20254 19321 11722 19775 11282 16697 18479
19462,6925 3535 4087 15864 4707 11282 19321 11722 19775 18479
19525,9003 14213 7931 1357 6408 9173 17819 16521 1701 7544
19853,13288 1205 2596 4834 4720 6092 4338 20446 4510 1151
20120,10848 18096 20263 2272 2497 4401 14826 20172 2919 14175
20129,15301 14907 2508 1944 4549 8138 8356 16896 17200 4369
20502,16583 10466 10921 20474 6220 2858 15837 10691 9804 16995
20674,7416 15185 17241 10577 6624 9882 9655 6703 724 18090
21412,13550 20321 3644 13034 11474 13006 1741 7765 18446 12599
21848,19825 9473 20268 6137 8028 18425 10834 8923 9834 18579
21965,10013 5881 8573 18575 15413 19555 6681 16820 9291 18875
22453,20123 4851 15808 6796 10536 6809 17846 1862 9923 3385
23812,19624 20532 17019 16484 2581 12668 13402 5334 9208 10089
24546,463 1713 344 2336 4949 1057 6844 5105 752 4328
25309,15386 13003 3410 12818 11774 12921 20213 19486 8951 9093
25795,5655 4774 13670 19462 10801 16521 1300 2508 12931 11882
25858,7517 19856 5746 3260 3624 18963 20351 9003 14751 1828
25880,8950 16930 15865 20007 19152 15537 13456 18150 520 19336
26823,13980 8956 14591 6253 13237 11366 15209 12563 15578 18728
26955,15578 14395 13980 12563 19662 3347 10496 17597 16471 13237
27112,7394 15862 3403 17203 18899 10636 3099 5031 968 19939
27605,17597 10496 5089 3347 8229 12563 8956 6892 15578 16471
27807,1290 6823 607 13119 20372 12715 4144 13844 7989 19046
28484,5606 648 2674 20134 20172 2997 541 3811 11107 17652
29927,6253 13980 8956 360 13237 3885 17239 14591 2674 10264
30558,9804 5429 394 14509 16331 13622 5023 8112 19008 18743
32332,18856 18824 13056 6575 19825 14147 4253 9834 663 5149
32914,20371 1830 5674 15624 5778 19321 20254 11722 18479 1041
33068,6892 6981 16471 18855 4057 13129 4259 19662 13671 15578
33381,13452 32 17429 10496 5165 20037 12425 6687 19465 9626
33421,18709 9969 1066 14297 5247 13571 3629 1730 366 4663
34128,18899 2719 19414 10894 7722 13276 7550 5031 4201 5846
34188,12919 10019 1886 16460 9205 17138 16274 149 5675 15215
34596,2090 17247 9392 4467 14604 10259 2085 6498 1180 877
35226,20125 16603 10710 962 1345 4414 12037 19007 19266 3553
36850,877 1849 1180 4467 8041 2085 15646 6220 13435 1023
36909,14360 4301 9346 17114 19339 3477 12910 1698 14662 16673
37203,5831 9500 3630 4302 12960 1111 20172 19602 3519 14826
37452,7147 10300 18418 15740 3880 17276 13123 14765 19243 13455
38180,11257 18418 7147 10880 8749 3648 1740 15740 13424 17154
39583,2132 16583 10977 19075 11916 14904 8112 4549 5023 6220
39896,4839 10921 9804 16494 10591 12762 3453 10567 4910 10691
40157,2090 9392 2085 14604 1710 1357 1232 1434 6435 18059
40850,20263 20172 2272 18096 8491 7506 2497 411 1111 12278
41369,2928 4552 18478 15038 8437 18613 13197 8074 8894 7932
42139,7961 3961 6672 19969 12071 18852 8047 4253 9473 12712
42523,20232 15098 3242 16732 8731 9289 18425 2859 12712 17663
42607,6148 11399 13998 17925 6962 9738 6231 4848 19570 6717
42708,14826 4910 1422 5621 16866 7506 1189 18412 8145 15187
43289,14453 14668 2088 956 15498 14097 11233 19589 5359 10602
43315,10712 8993 17361 19083 11975 19554 983 17059 352 1446
43576,10019 1329 19396 14313 1385 15783 16460 10910 553 9205
43780,13034 13006 5881 13863 15907 17826 2367 20145 13550 6681
43942,6093 16494 17699 9429 624 11283 6584 4071 11148 13024
44195,8956 13980 14591 6253 13237 18381 17239 360 13139 15209
44258,16973 12311 13542 5924 7811 14765 12393 20443 9676 19243
44336,9587 16405 9841 2111 6146 679 7347 9915 4851 12654
44685,19385 2085 6433 10089 17709 1180 2090 1023 10567 10591
45197,13550 15767 3835 16973 16820 2912 2367 8573 17918 19962
45359,8692 4928 17247 15585 9007 9530 3021 19863 452 8456
45909,19036 17359 20007 19556 5893 16930 1525 8950 520 6492
46207,17034 20268 17247 11157 9941 3099 15578 14322 17984 15499
46220,18404 9003 19462 5474 9253 11882 13670 1060 12623 19340
46684,17663 19825 19969 5149 17081 10834 663 14147 4370 9246
46954,7436 5674 19352 18547 5778 4526 15624 19321 1041 7000
46999,9007 9392 14604 17709 6498 14434 7430 10205 17358 15585
47595,17154 4603 11233 4189 14765 13542 5924 20443 4469 7109
47961,5606 14826 648 1189 8145 2997 10848 11943 4910 18428
47977,3790 3606 15669 5100 18875 5881 19217 9291 9710 16772
48799,18527 6921 20462 16320 18260 2592 7184 5543 10710 1563
48848,10930 11157 1710 2508 14907 6971 19462 1023 1591 1951
49304,1975 8018 8798 5606 6464 14367 7728 11107 1719 15669
49763,4603 13542 5924 16451 1063 8749 6557 11233 8117 18191
50139,2090 6667 6971 2052 2085 16313 9919 12802 17247 3650
50156,10596 18991 11102 463 8145 752 12827 1111 4949 1713
744,19991 3001 15090 10346 14360 14178 19602 15750 5463 14615
746,3860 9253 2236 19462 5474 3624 5655 11882 658 17563
1065,8145 8426 10838 344 18956 16502 868 3602 1111 12499
1115,7989 9984 14360 4301 817 3424 16579 3698 9383 12715
1129,4201 7550 14832 6915 10316 11682 10659 11016 18377 395
1371,9231 12075 1944 4148 6776 16673 8138 18361 2508 56
1637,18599 6868 8709 9231 8466 6776 7544 4199 8045 6704
2080,2151 6823 15900 3698 15542 797 7085 3519 19602 19214
2251,4023 1898 18040 7197 12066 14289 10975 19890 13510 13862
2873,8418 11155 17715 13783 12932 1852 3418 16796 17515 7766
3290,17346 16866 4202 7545 14378 11943 3856 12768 6045 1900
3532,12563 3347 8956 15578 10496 5089 20263 4106 16471 18096
3720,18617 17774 7485 13250 20263 14758 18266 18672 12990 2873
5270,17663 9246 18856 4253 5149 6821 2551 9940 12071 13056
6523,4026 16866 1587 7163 1714 13930 10706 12721 4422 7943
6758,20169 10269 4026 16866 13029 797 3001 16379 16905 3698
6893,11286 15548 17383 16664 17748 15232 18376 11231 1640 18798
7430,4089 2134 3698 20532 5020 3001 13154 14360 13129 12765
7502,4954 19602 797 7516 1111 10269 3698 20169 16866 4026
8467,19398 13550 13006 4965 3835 17334 3375 10807 18503 8506
8470,16708 13670 9003 11882 12931 18404 3624 19340 16521 12623
8922,15778 7256 5804 4029 18830 11855 8526 4020 19148 16812
8969,4839 8828 10913 11148 6584 9429 13024 456 4071 13592
9273,12594 3885 2780 8681 7009 10250 9705 3463 16820 6813
10266,13368 13452 14770 12425 17034 11107 6892 6799 4057 8383
10635,13894 3644 16820 6242 14023 5606 15669 17701 7734 18875
10958,16930 19556 520 6237 19336 15360 8498 3944 17359 9314
12740,15090 4058 20169 9963 3551 12721 3799 1714 8275 2627
12788,8956 18266 17597 10496 5089 13980 4106 6892 16852 18401
12789,2272 13216 1591 20263 14899 13250 1605 7485 4106 11638
13363,16583 9804 10691 8112 13622 5023 5534 5751 394 18743
13522,7770 1710 10640 7931 11173 16756 7131 14360 9984 9346
14242,5881 11070 13034 9291 2117 20362 15907 15770 10716 15669
14341,6823 15942 13154 3001 797 10089 508 12507 8643 4089
15210,8727 8749 5668 11233 15498 5679 14597 7460 14668 15090
16362,9291 1719 11070 5606 9941 5100 13477 15669 2912 2437
16887,2873 18096 2272 14758 12436 10848 18266 13216 10496 5606
17384,18856 14147 17663 9834 9940 5149 19825 4253 19154 9473
17732,5924 8749 19243 14765 18191 20443 14714 7811 17154 8275
18216,17634 11233 5940 12940 15498 7460 9163 8358 5924 5668
18413,1714 12510 14826 5141 7506 10848 10269 2627 3519 20172
18611,6925 1830 19352 4707 4526 18547 4087 15624 5778 19091
19417,20172 2919 20515 15771 5572 17584 10251 14826 1149 7506
21057,10926 19205 1048 12173 15543 15335 18628 12226 9168 3982
21350,8018 5606 541 16820 2970 2780 2437 648 5881 10250
21628,19305 5023 15666 9804 8112 9701 16331 2132 19008 16583
21692,12425 648 13368 2997 541 8767 6411 2674 14885 20287
22002,14826 411 8145 16502 7506 17584 868 11943 4949 1111
22067,7989 14360 19991 3698 2980 16536 4301 10957 15916 9383
23350,12507 8437 5485 11740 20532 15038 7341 1591 19624 17984
23404,1290 11880 14360 16083 17524 11157 3698 7868 7989 12766
23562,15578 8956 6253 541 1746 13237 17597 1635 3885 10496
23978,15386 16080 14751 11774 3260 10992 13734 20120 17819 11507
24108,13906 4952 17273 11241 9508 3968 19462 13670 1300 13486
24756,17774 18266 13250 11638 3347 19055 19662 18617 6892 20263
25120,1640 8129 17383 5700 11239 19311 1246 11286 1777 15503
25723,10848 5606 5141 2497 12510 8539 15900 411 8145 1149
26648,3190 9520 4515 16548 11490 5213 1168 2439 15209 10391
28057,8437 20230 14561 14709 10089 5020 11817 12507 1023 7889
28151,7098 7605 17150 10901 180 17189 3758 7555 5213 6273
28287,881 18713 4851 6809 17846 1862 9923 3385 14057 12598
28635,13139 13237 13980 6253 18649 8956 360 10264 573 17239
28684,7394 10636 3281 12639 17203 12450 3741 17034 3378 2899
28977,9003 12623 8709 8466 9257 9246 17663 12071 9231 16521
29076,648 8953 16820 2930 2780 2997 13894 17652 1196 7728
29649,4259 11663 2888 5169 6892 10496 15088 5765 5487 8107
29656,5700 11286 18244 10446 820 18798 11227 14484 4443 12472
30566,4219 13735 15949 11496 18100 2608 5881 13370 13288 10013
31575,14309 18855 12999 4259 13671 2888 10496 16471 15578 8160
32007,14498 15826 2750 5479 13863 19370 17707 6464 15770 1895
32668,17334 12599 15701 2409 2306 4250 16315 20048 8749 10629
33101,15931 13477 11843 6829 17897 16587 11164 18786 12794 3207
33428,14714 15167 12311 8749 17154 10100 4189 10419 16983 8421
33595,20169 1195 482 19602 17568 16994 8345 10169 1111 16379
34740,18254 1012 7157 13043 18615 4710 2253 9034 6409 1473
34984,10346 4301 4954 3698 8637 16433 19991 3001 15750 7989
35232,14826 11369 6496 15410 6971 12510 7506 8437 2627 6220
35433,8749 20242 1020 19398 15701 16973 5881 1063 13550 3835
35905,4743 11074 6776 2508 12623 16521 8045 7544 18404 56
36432,16861 2186 8297 15312 11654 9670 9060 7323 6 17764
36771,1746 13139 18649 10250 11107 20134 10264 17239 9712 541
36813,7989 3001 4954 3698 16083 10346 9346 12426 14360 12910
36972,8437 5020 20532 11740 20135 6971 6823 19624 12765 6496
37316,18357 10971 11741 2062 3776 5733 9288 17774 13250 2891
38062,4672 17744 17663 4253 19969 18824 5547 17414 4718 663
38448,20169 797 16994 8345 10706 16601 19431 3519 7394 16866
38555,15312 9060 12173 18289 6 14679 17764 3212 909 2212
38627,15312 7323 11654 9060 6 19292 18289 17764 14679 4255
38643,9060 11654 6 3413 3919 14679 12295 3832 10694 2186
39023,17239 15578 6892 14758 18096 12436 11373 19662 6411 3431
39152,16494 6444 10848 10591 20172 15410 18358 9278 2348 1111
39308,5606 14826 7506 4910 8145 868 16601 15204 1111 5141
40361,8749 5924 14765 12311 18191 19243 20242 9913 956 4013
40797,637 13029 16905 8566 1487 8345 3519 19431 1111 16994
41095,9473 17663 18856 5149 10834 9940 663 19154 6137 18824
41662,20169 797 6444 13029 1111 16379 18358 16163 2151 16994
41821,1828 3876 1357 7460 3195 2153 5193 10100 12668 14714
42625,12510 10848 20172 4910 8539 16994 1111 3830 8491 868
42697,10848 5606 20268 17203 14322 16361 10636 14826 20548 12425
42789,11070 18074 17157 11101 1195 8412 14665 15710 11255 5881
43046,1992 18824 10834 663 9834 14147 4253 9940 19969 19825
44417,14826 5606 16601 10591 11943 15204 8866 10848 7506 8145
45751,9705 17239 18649 573 541 10264 6253 15578 8767 1746
45830,12075 2730 13670 16521 18361 14907 628 17586 18404 4369
45854,6732 14456 11125 4688 18304 13005 3007 19305 2980 9804
46418,3885 15578 14591 1746 6253 8956 13139 13237 360 18649
47289,9291 11101 7060 11403 9826 19721 7009 8622 15669 482
47296,1710 6577 520 18763 10930 16404 19556 16297 16756 1357
47375,14360 7989 14662 15916 4301 3698 2980 12910 16536 4954
47519,453 9969 11413 18071 13634 14297 15651 8583 366 8987
47527,19984 5100 1641 20446 8727 16486 12721 10706 18421 19398
48055,15578 13980 2740 11405 8956 14758 18728 3347 14309 6253
48734,15090 4026 19602 5359 3551 10269 10591 16866 4058 20169
83,19214 2736 1111 14826 2012 14008 8145 2497 9960 8843
401,10848 14826 20263 16502 8145 4910 2497 17584 2272 20172
665,17096 14591 2740 18728 6253 360 8956 15417 13237 5903
722,10930 18059 1710 7989 13129 6577 18763 8885 19173 14360
1570,14395 19385 10496 15578 11896 14309 13980 4460 17239 12563
2074,395 18377 19119 14832 5527 4072 11682 6915 10659 5139
2254,3698 15750 4954 8627 8643 11947 817 10743 19991 2812
2281,8470 3644 7321 16100 11496 13272 19075 8506 9477 10100
